video_id,labels,top1,top1_rate,top2,top2_rate,top3,top3_rate,top4,top4_rate,top5,top5_rate
86GbHzzWhpg,"['Insect', 'Mosquito', 'Fly, housefly']",Explosion,0.3535355,"Gunshot, gunfire",0.31974408,Artillery fire,0.20165941,"Burst, pop",0.15372391,Machine gun,0.14426124
YSKv2zqj4VI,"['Insect', 'Mosquito', 'Fly, housefly']",Insect,0.6731388,Wild animals,0.6460405,Animal,0.6276922,"Bee, wasp, etc.",0.60728997,"Fly, housefly",0.59991103
iwQxwtjEkHQ,"['Insect', 'Mosquito', 'Fly, housefly']",Music,0.73838025,Glockenspiel,0.11085521,Mallet percussion,0.091291934,"Marimba, xylophone",0.057183363,Percussion,0.052262437
zZnDRrwcbTE,"['Insect', 'Mosquito', 'Cricket', 'Fly, housefly']",Animal,0.21076174,Wild animals,0.19264106,Insect,0.13721117,"Outside, rural or natural",0.11944032,Mosquito,0.111684516
tnr3diicTLI,"['Insect', 'Mosquito', 'Fly, housefly']",Animal,0.46257645,Wild animals,0.41999418,Insect,0.24994273,"Bee, wasp, etc.",0.24492498,"Fly, housefly",0.20609789
s1P_TGw_BkI,"['Insect', 'Mosquito', 'Fly, housefly']",Insect,0.8474344,Wild animals,0.83209264,Animal,0.8238543,"Fly, housefly",0.80912036,"Bee, wasp, etc.",0.79901266
H_DwA0vzKXI,"['Insect', 'Mosquito', 'Fly, housefly']",Speech,0.3817572,Whale vocalization,0.05475669,Music,0.032392014,Lullaby,0.028968263,Mantra,0.022053134
0HbhE91JB-k,"['Insect', 'Mosquito', 'Fly, housefly']",Speech,0.60379833,Music,0.09696254,Insect,0.040231638,Animal,0.026134863,Cricket,0.024992278
XZubL4mZ5n0,"['Insect', 'Mosquito', 'Cricket', 'Fly, housefly']",Animal,0.25719514,Wild animals,0.25073615,Insect,0.17805383,Mosquito,0.13193831,Bird,0.11695339
q6meFp5fTd8,"['Insect', 'Croak', 'Mosquito', 'Frog', 'Fly, housefly']",Frog,0.4057262,Animal,0.34411353,Wild animals,0.3381576,Music,0.1824038,Plop,0.11085367
FIWlRp-je-w,"['Music', 'Buzz', 'Speech']",Speech,0.52031934,Music,0.21874912,Duck,0.047143973,Goose,0.046456393,Fowl,0.044273954
tCttI6i3fHg,['Buzz'],Insect,0.691573,Cricket,0.62349844,Animal,0.5166137,Wild animals,0.4339559,"Outside, rural or natural",0.19924858
kQUkn0oL8HQ,"['Music', 'Buzz', 'Speech']",Speech,0.38960594,"Inside, large room or hall",0.07639992,Music,0.041809544,"Inside, public space",0.03593408,Crowd,0.03494834
5V9NCu-O1jw,"['Smoke detector, smoke alarm', 'Buzz']","Beep, bleep",0.28372872,Vehicle,0.23264036,Motor vehicle (road),0.1265383,Reversing beeps,0.10540239,Alarm,0.08187373
ihcAiSvZOyU,"['Buzz', 'Speech']",Speech,0.5958085,Buzzer,0.053996764,"Crying, sobbing",0.042663865,"Baby cry, infant cry",0.041923646,"Inside, small room",0.03219139
-qfsR2ZEUcw,"['Buzz', 'Speech']",Speech,0.66574085,Insect,0.07985307,Wild animals,0.04892861,"Bee, wasp, etc.",0.036095083,"Electric shaver, electric razor",0.03421339
gGXnTI-n1-w,['Buzz'],Lullaby,0.14024614,Chant,0.108738,Humming,0.10612326,Mantra,0.10204082,"Inside, small room",0.08689782
D5d3kzaa4E0,"['Buzz', 'Speech']","Electric shaver, electric razor",0.48722997,Buzz,0.15440744,Silence,0.13409144,Animal,0.1287437,"Cattle, bovinae",0.09572076
EKGUsba1wXI,"['Buzz', 'Speech']",Speech,0.8568776,"Inside, large room or hall",0.014513025,"Narration, monologue",0.013907398,"Chuckle, chortle",0.007472591,Conversation,0.0066616177
_s0Co5Jjft4,"['Music', 'Buzz', 'Speech']",Speech,0.4006265,"Boat, Water vehicle",0.10597839,Water,0.08401926,Stream,0.08087967,Vehicle,0.05993415
5V9NCu-O1jw,"['Smoke detector, smoke alarm', 'Buzz']","Beep, bleep",0.28372872,Vehicle,0.23264036,Motor vehicle (road),0.1265383,Reversing beeps,0.10540239,Alarm,0.08187373
HCNZGJc4XAI,"['Buzz', 'Speech']",Speech,0.47097984,Vehicle,0.15262207,"Outside, urban or manmade",0.06076617,Car,0.04946622,Motor vehicle (road),0.0488443
84jS0NjXLGc,"['Buzz', 'Speech']",Speech,0.3879133,"Electric shaver, electric razor",0.22145958,Carnatic music,0.03998321,Music of Asia,0.039755434,"Inside, small room",0.036192514
CQ7GRM1GQYs,"['Buzz', 'Speech']",Speech,0.8488245,"Outside, rural or natural",0.02393472,"Outside, urban or manmade",0.017358832,Vehicle,0.008991547,"Boat, Water vehicle",0.0085583
-qfsR2ZEUcw,"['Buzz', 'Speech']",Speech,0.66574085,Insect,0.07985307,Wild animals,0.04892861,"Bee, wasp, etc.",0.036095083,"Electric shaver, electric razor",0.03421339
TQhi4PH6vdA,"['Buzz', 'Speech']",Speech,0.19864967,Tools,0.18573587,Power tool,0.108570576,Wood,0.0929365,Drill,0.08003537
dFqOBLxhEl8,"['Buzz', 'Vehicle', 'Speech', 'Car']",Speech,0.23664364,Vehicle,0.1597394,Silence,0.10543246,"Outside, rural or natural",0.03824454,"Outside, urban or manmade",0.031568978
DlVgHV1UobM,"['Drum and bass', 'Music', 'Buzz', 'Dubstep']",Music,0.8448474,Dubstep,0.45096,Electronic music,0.36073282,Speech,0.04950506,Drum and bass,0.024999764
d1ihv-qx-aQ,"['Music', 'Buzz', 'Speech']",Speech,0.3695862,Music,0.13934457,"Crying, sobbing",0.06762628,Animal,0.062410805,"Livestock, farm animals, working animals",0.059478503
fNwMYAP3NmI,['Buzz'],Vehicle,0.2901887,Car,0.16823827,Motor vehicle (road),0.15759613,"Accelerating, revving, vroom",0.11497888,Music,0.07725406
VXJZVZFRFJc,['Buzz'],Music,0.14011563,Vehicle,0.13113004,"Electric shaver, electric razor",0.12732388,"Motorboat, speedboat",0.10570518,"Boat, Water vehicle",0.09849645
6WDfhQNFgCM,"['Electric shaver, electric razor', 'Buzz', 'Speech']",Speech,0.6387388,"Electric shaver, electric razor",0.04171998,Buzz,0.025492633,"Inside, small room",0.024530422,Sheep,0.023487054
5EzDh1jaTes,['Buzz'],Vehicle,0.2127333,Tools,0.1147102,Engine,0.089647435,Motor vehicle (road),0.08176108,Power tool,0.07382503
VXJZVZFRFJc,['Buzz'],Music,0.14011563,Vehicle,0.13113004,"Electric shaver, electric razor",0.12732388,"Motorboat, speedboat",0.10570518,"Boat, Water vehicle",0.09849645
UoGXR3V5Mro,"['House music', 'Music', 'Buzz', 'Dubstep']",Music,0.6967871,Electronic dance music,0.055369694,Electronic music,0.050424695,Techno,0.019522501,Trance music,0.01172124
Q9lXDmPw-Qg,"['Buzz', 'Speech']",Speech,0.6816132,Breathing,0.099958524,Snoring,0.0664625,Snort,0.057026267,Radio,0.04034196
dcgwxlK3VVk,"['Music', 'Buzz']",Music,0.5627039,Helicopter,0.04822483,Aircraft,0.04760743,Vehicle,0.03920857,Skateboard,0.03700369
5V9NCu-O1jw,"['Smoke detector, smoke alarm', 'Buzz']","Beep, bleep",0.28372872,Vehicle,0.23264036,Motor vehicle (road),0.1265383,Reversing beeps,0.10540239,Alarm,0.08187373
6WDfhQNFgCM,"['Electric shaver, electric razor', 'Buzz', 'Speech']",Speech,0.6387388,"Electric shaver, electric razor",0.04171998,Buzz,0.025492633,"Inside, small room",0.024530422,Sheep,0.023487054
5EzDh1jaTes,['Buzz'],Vehicle,0.2127333,Tools,0.1147102,Engine,0.089647435,Motor vehicle (road),0.08176108,Power tool,0.07382503
FYsZROlFVVw,"['Buzz', 'Speech']",Speech,0.9341421,Hum,0.015802,Mains hum,0.014164272,"Inside, small room",0.010742168,Buzz,0.0056144884
dFqOBLxhEl8,"['Buzz', 'Vehicle', 'Speech', 'Car']",Speech,0.23664364,Vehicle,0.1597394,Silence,0.10543246,"Outside, rural or natural",0.03824454,"Outside, urban or manmade",0.031568978
5V9NCu-O1jw,"['Smoke detector, smoke alarm', 'Buzz']","Beep, bleep",0.28372872,Vehicle,0.23264036,Motor vehicle (road),0.1265383,Reversing beeps,0.10540239,Alarm,0.08187373
_s0Co5Jjft4,"['Music', 'Buzz', 'Speech']",Speech,0.4006265,"Boat, Water vehicle",0.10597839,Water,0.08401926,Stream,0.08087967,Vehicle,0.05993415
Vwm1IxMB8Gw,['Buzz'],Vehicle,0.42654565,Engine,0.26703158,Light engine (high frequency),0.15185003,Chainsaw,0.096993186,Medium engine (mid frequency),0.09612532
D13hBaMgA2I,"['Music', 'Buzz', 'Speech']",Music,0.55418074,Harpsichord,0.1025859,Keyboard (musical),0.07565372,Musical instrument,0.06593336,Noise,0.06523254
D13hBaMgA2I,"['Music', 'Buzz', 'Speech']",Music,0.55418074,Harpsichord,0.1025859,Keyboard (musical),0.07565372,Musical instrument,0.06593336,Noise,0.06523254
xVchMQHrQLk,"['Buzz', 'Speech']",Speech,0.7234292,Buzzer,0.051870268,"Inside, small room",0.0485852,Alarm,0.030424392,"Beep, bleep",0.023130247
CQ7GRM1GQYs,"['Buzz', 'Speech']",Speech,0.8488245,"Outside, rural or natural",0.02393472,"Outside, urban or manmade",0.017358832,Vehicle,0.008991547,"Boat, Water vehicle",0.0085583
d1ihv-qx-aQ,"['Music', 'Buzz', 'Speech']",Speech,0.3695862,Music,0.13934457,"Crying, sobbing",0.06762628,Animal,0.062410805,"Livestock, farm animals, working animals",0.059478503
NFlCYoEtbgk,"['Music', 'Buzz', 'Speech']",Speech,0.35629037,Music,0.29263127,"Ice cream truck, ice cream van",0.022423191,Vehicle,0.015265182,Motor vehicle (road),0.009570077
Vwm1IxMB8Gw,['Buzz'],Vehicle,0.42654565,Engine,0.26703158,Light engine (high frequency),0.15185003,Chainsaw,0.096993186,Medium engine (mid frequency),0.09612532
5V9NCu-O1jw,"['Smoke detector, smoke alarm', 'Buzz']","Beep, bleep",0.28372872,Vehicle,0.23264036,Motor vehicle (road),0.1265383,Reversing beeps,0.10540239,Alarm,0.08187373
2ZB7DUGOdZw,"['Music', 'Buzz']",Vehicle,0.21834576,Music,0.19624512,Engine,0.09295265,"Accelerating, revving, vroom",0.048766125,Heavy engine (low frequency),0.047198746
ihcAiSvZOyU,"['Buzz', 'Speech']",Speech,0.5958085,Buzzer,0.053996764,"Crying, sobbing",0.042663865,"Baby cry, infant cry",0.041923646,"Inside, small room",0.03219139
CQ7GRM1GQYs,"['Buzz', 'Speech']",Speech,0.8488245,"Outside, rural or natural",0.02393472,"Outside, urban or manmade",0.017358832,Vehicle,0.008991547,"Boat, Water vehicle",0.0085583
_s0Co5Jjft4,"['Music', 'Buzz', 'Speech']",Speech,0.4006265,"Boat, Water vehicle",0.10597839,Water,0.08401926,Stream,0.08087967,Vehicle,0.05993415
uDboqDMp-Dc,"['Music', 'Buzz', 'Speech']",Speech,0.6805073,"Inside, large room or hall",0.021156754,"Inside, public space",0.020496937,Crowd,0.016966604,Shout,0.016580407
saEDf6EV9wg,"['Music', 'Buzz', 'Dubstep', 'Electronic dance music']",Music,0.946916,Electronic music,0.17197427,Dubstep,0.14573577,Drum and bass,0.048450194,Electronic dance music,0.023850856
tCttI6i3fHg,['Buzz'],Insect,0.691573,Cricket,0.62349844,Animal,0.5166137,Wild animals,0.4339559,"Outside, rural or natural",0.19924858
_s0Co5Jjft4,"['Music', 'Buzz', 'Speech']",Speech,0.4006265,"Boat, Water vehicle",0.10597839,Water,0.08401926,Stream,0.08087967,Vehicle,0.05993415
fsXAjQcV9-U,"['Music', 'Buzz', 'Speech']",Music,0.35147366,Speech,0.22710903,"Child speech, kid speaking",0.016420027,"Inside, small room",0.00838718,Singing,0.004803487
0Xe2zCJNjvk,"['Buzz', 'Speech']",Speech,0.81998956,"Outside, rural or natural",0.013931213,"Electric shaver, electric razor",0.011581369,"Inside, small room",0.011108875,Snoring,0.0078033796
UoGXR3V5Mro,"['House music', 'Music', 'Buzz', 'Dubstep']",Music,0.6967871,Electronic dance music,0.055369694,Electronic music,0.050424695,Techno,0.019522501,Trance music,0.01172124
84jS0NjXLGc,"['Buzz', 'Speech']",Speech,0.3879133,"Electric shaver, electric razor",0.22145958,Carnatic music,0.03998321,Music of Asia,0.039755434,"Inside, small room",0.036192514
5V9NCu-O1jw,"['Smoke detector, smoke alarm', 'Buzz']","Beep, bleep",0.28372872,Vehicle,0.23264036,Motor vehicle (road),0.1265383,Reversing beeps,0.10540239,Alarm,0.08187373
xVchMQHrQLk,"['Buzz', 'Speech']",Speech,0.7234292,Buzzer,0.051870268,"Inside, small room",0.0485852,Alarm,0.030424392,"Beep, bleep",0.023130247
VmoG9nSADn8,"['Buzz', 'Vehicle', 'Helicopter']",Vehicle,0.71260357,"Boat, Water vehicle",0.285163,"Motorboat, speedboat",0.2814314,Speech,0.08456952,"Propeller, airscrew",0.07800405
_1dHl9NpZio,"['Buzz', 'Outside, urban or manmade']",Water,0.10374531,Steam,0.074736364,Hiss,0.07276051,Vehicle,0.06207313,Waterfall,0.06023719
EKGUsba1wXI,"['Buzz', 'Speech']",Speech,0.8568776,"Inside, large room or hall",0.014513025,"Narration, monologue",0.013907398,"Chuckle, chortle",0.007472591,Conversation,0.0066616177
VXJZVZFRFJc,['Buzz'],Music,0.14011563,Vehicle,0.13113004,"Electric shaver, electric razor",0.12732388,"Motorboat, speedboat",0.10570518,"Boat, Water vehicle",0.09849645
ADPSmeFofpo,"['Drum and bass', 'Music', 'Techno', 'Buzz', 'Dubstep', 'Electronic dance music', 'Electronica']",Music,0.7840644,Electronic music,0.12045105,Electronic dance music,0.06371356,Techno,0.047948416,Electronica,0.034119945
EKGUsba1wXI,"['Buzz', 'Speech']",Speech,0.8568776,"Inside, large room or hall",0.014513025,"Narration, monologue",0.013907398,"Chuckle, chortle",0.007472591,Conversation,0.0066616177
gGXnTI-n1-w,['Buzz'],Lullaby,0.14024614,Chant,0.108738,Humming,0.10612326,Mantra,0.10204082,"Inside, small room",0.08689782
dAAwzwexvUQ,"['Sampler', 'Drum and bass', 'Music', 'Techno', 'Buzz', 'Drum machine', 'Electronica']",Music,0.8796749,Electronic music,0.06106057,House music,0.055142976,Dance music,0.047155865,Disco,0.036811423
CQ7GRM1GQYs,"['Buzz', 'Speech']",Speech,0.8488245,"Outside, rural or natural",0.02393472,"Outside, urban or manmade",0.017358832,Vehicle,0.008991547,"Boat, Water vehicle",0.0085583
gGXnTI-n1-w,['Buzz'],Lullaby,0.14024614,Chant,0.108738,Humming,0.10612326,Mantra,0.10204082,"Inside, small room",0.08689782
84jS0NjXLGc,"['Buzz', 'Speech']",Speech,0.3879133,"Electric shaver, electric razor",0.22145958,Carnatic music,0.03998321,Music of Asia,0.039755434,"Inside, small room",0.036192514
hqQvatf1RUY,"['Music', 'Rapping', 'Buzz', 'Hip hop music']",Music,0.6413042,Speech,0.04393112,Rapping,0.04113186,Hip hop music,0.02726919,Singing,0.014342247
Q9lXDmPw-Qg,"['Buzz', 'Speech']",Speech,0.6816132,Breathing,0.099958524,Snoring,0.0664625,Snort,0.057026267,Radio,0.04034196
_1dHl9NpZio,"['Buzz', 'Outside, urban or manmade']",Water,0.10374531,Steam,0.074736364,Hiss,0.07276051,Vehicle,0.06207313,Waterfall,0.06023719
5EzDh1jaTes,['Buzz'],Vehicle,0.2127333,Tools,0.1147102,Engine,0.089647435,Motor vehicle (road),0.08176108,Power tool,0.07382503
kQUkn0oL8HQ,"['Music', 'Buzz', 'Speech']",Speech,0.38960594,"Inside, large room or hall",0.07639992,Music,0.041809544,"Inside, public space",0.03593408,Crowd,0.03494834
DlVgHV1UobM,"['Drum and bass', 'Music', 'Buzz', 'Dubstep']",Music,0.8448474,Dubstep,0.45096,Electronic music,0.36073282,Speech,0.04950506,Drum and bass,0.024999764
kQUkn0oL8HQ,"['Music', 'Buzz', 'Speech']",Speech,0.38960594,"Inside, large room or hall",0.07639992,Music,0.041809544,"Inside, public space",0.03593408,Crowd,0.03494834
FIWlRp-je-w,"['Music', 'Buzz', 'Speech']",Speech,0.52031934,Music,0.21874912,Duck,0.047143973,Goose,0.046456393,Fowl,0.044273954
On9epzZ_ceI,"['Music', 'Buzz']",Music,0.73154736,Speech,0.020821651,"Livestock, farm animals, working animals",0.010883872,Animal,0.0092111435,Sizzle,0.007927834
4KMtOk_sIB8,['Buzz'],Music,0.97973907,Electronic music,0.32569152,Dubstep,0.30816346,Electronic dance music,0.045279484,Techno,0.036332227
5EzDh1jaTes,['Buzz'],Vehicle,0.2127333,Tools,0.1147102,Engine,0.089647435,Motor vehicle (road),0.08176108,Power tool,0.07382503
TQhi4PH6vdA,"['Buzz', 'Speech']",Speech,0.19864967,Tools,0.18573587,Power tool,0.108570576,Wood,0.0929365,Drill,0.08003537
Cnk0flfvk00,"['Music', 'Buzz', 'Speech']",Speech,0.47658387,"Crying, sobbing",0.08698044,"Baby cry, infant cry",0.060155936,Laughter,0.057281166,Whimper,0.047074605
4KMtOk_sIB8,['Buzz'],Music,0.97973907,Electronic music,0.32569152,Dubstep,0.30816346,Electronic dance music,0.045279484,Techno,0.036332227
d1ihv-qx-aQ,"['Music', 'Buzz', 'Speech']",Speech,0.3695862,Music,0.13934457,"Crying, sobbing",0.06762628,Animal,0.062410805,"Livestock, farm animals, working animals",0.059478503
xVchMQHrQLk,"['Buzz', 'Speech']",Speech,0.7234292,Buzzer,0.051870268,"Inside, small room",0.0485852,Alarm,0.030424392,"Beep, bleep",0.023130247
dEj4-SjGg4Q,"['Music', 'Buzz', 'Speech']",Music,0.12823467,Hiss,0.108877614,Steam,0.09736526,Tools,0.08980363,Vehicle,0.08265264
UoGXR3V5Mro,"['House music', 'Music', 'Buzz', 'Dubstep']",Music,0.6967871,Electronic dance music,0.055369694,Electronic music,0.050424695,Techno,0.019522501,Trance music,0.01172124
84jS0NjXLGc,"['Buzz', 'Speech']",Speech,0.3879133,"Electric shaver, electric razor",0.22145958,Carnatic music,0.03998321,Music of Asia,0.039755434,"Inside, small room",0.036192514
o-ISARPUGlo,"['Acoustic guitar', 'Music', 'Rhythm and blues', 'Buzz']",Music,0.9464985,Guitar,0.10273866,Plucked string instrument,0.09627373,Acoustic guitar,0.08370523,Musical instrument,0.07333778
Vwm1IxMB8Gw,['Buzz'],Vehicle,0.42654565,Engine,0.26703158,Light engine (high frequency),0.15185003,Chainsaw,0.096993186,Medium engine (mid frequency),0.09612532
ea2Hd6LTScQ,"['Buzz', 'Speech']",Speech,0.548643,Breathing,0.06560184,Snoring,0.060286194,Howl,0.045493383,Singing,0.04490301
Cnk0flfvk00,"['Music', 'Buzz', 'Speech']",Speech,0.47658387,"Crying, sobbing",0.08698044,"Baby cry, infant cry",0.060155936,Laughter,0.057281166,Whimper,0.047074605
dyz5v3kxF3Y,"['Insect', 'Mosquito', 'Fly, housefly']",Mosquito,0.71083534,Animal,0.70631903,Insect,0.7009866,"Fly, housefly",0.6986088,Wild animals,0.68090373
Z9vYvEu9vC4,"['Insect', 'Cricket']",Speech,0.43616834,Music,0.40759403,Insect,0.15052952,Cricket,0.15006307,Wild animals,0.14466994
eukogoPpK8U,"['Insect', 'Patter', 'Cricket']",Insect,0.16061649,"Inside, small room",0.14960167,Wild animals,0.10004594,Cricket,0.09993401,Animal,0.08497348
ysVtciOY5dg,"['Bee, wasp, etc.', 'Insect', 'Cricket', 'Fly, housefly']",Speech,0.560194,Animal,0.10557316,Wild animals,0.081262365,Insect,0.07512541,"Bee, wasp, etc.",0.06303932
bQABY9H1h1Y,"['Insect', 'Cricket']",Insect,0.7004107,Cricket,0.54678494,Wild animals,0.40179753,Animal,0.3730441,"Outside, rural or natural",0.294002
DQFC76IHiKs,"['Bee, wasp, etc.', 'Insect', 'Fly, housefly']",Speech,0.8194602,"Inside, small room",0.021384392,Animal,0.017769765,"Outside, rural or natural",0.015011398,Chop,0.013127917
dvR0Km6r2KI,"['Bee, wasp, etc.', 'Insect', 'Fly, housefly']",Music,0.1838972,Speech,0.06113571,Sheep,0.056302823,Animal,0.049984865,Bleat,0.049358506
5fzwZ3YnYi8,"['Bee, wasp, etc.', 'Insect', 'Fly, housefly']",Speech,0.29080576,Insect,0.15907249,"Bee, wasp, etc.",0.15172474,Animal,0.122207,"Fly, housefly",0.11752133
pJpAIDrXzJY,"['Bee, wasp, etc.', 'Insect', 'Fly, housefly']",Insect,0.7659831,"Bee, wasp, etc.",0.68741554,Wild animals,0.64393544,Animal,0.6429936,"Fly, housefly",0.44358754
mzw5MWr-SZY,"['Insect', 'Mosquito', 'Fly, housefly']",Animal,0.28591758,"Livestock, farm animals, working animals",0.18429163,Fart,0.11064093,Pig,0.10722582,Mosquito,0.10483168
gv16SOIvEnk,"['Insect', 'Mosquito', 'Cricket', 'Fly, housefly']",Wild animals,0.22337227,Animal,0.2181921,"Outside, rural or natural",0.13836077,Insect,0.116782404,Mosquito,0.11554468
TmukiN_btGw,"['Bee, wasp, etc.', 'Insect', 'Fly, housefly']",Speech,0.72910035,"Outside, rural or natural",0.044908874,Insect,0.0326697,Scrape,0.018295782,Fire,0.017460221
0vXqf9ix8LE,"['Insect', 'Cricket']",Speech,0.32833713,Animal,0.10941915,Insect,0.10637418,Cricket,0.10283451,Wild animals,0.09352599
pJpAIDrXzJY,"['Bee, wasp, etc.', 'Insect', 'Fly, housefly']",Insect,0.7659831,"Bee, wasp, etc.",0.68741554,Wild animals,0.64393544,Animal,0.6429936,"Fly, housefly",0.44358754
B8-2EKrNwzo,"['Insect', 'Cricket']",Animal,0.6862738,Bird,0.68032295,Wild animals,0.6743654,"Bird vocalization, bird call, bird song",0.34872884,"Chirp, tweet",0.31821293
4enilF4pEko,"['Insect', 'Patter', 'Cricket']",Speech,0.46098113,Music,0.1314943,"Inside, small room",0.01587634,"Outside, rural or natural",0.011628127,Vehicle,0.010859628
dvR0Km6r2KI,"['Bee, wasp, etc.', 'Insect', 'Fly, housefly']",Music,0.1838972,Speech,0.06113571,Sheep,0.056302823,Animal,0.049984865,Bleat,0.049358506
qvlTOhCmxvY,"['Insect', 'Cricket']",Animal,0.211467,Music,0.18244533,Wild animals,0.16926405,Speech,0.14340645,Environmental noise,0.122854665
zPSH6-UC4Og,"['Bee, wasp, etc.', 'Insect', 'Rustling leaves']",Animal,0.53107965,Insect,0.45982438,Wild animals,0.42038646,"Fly, housefly",0.42025337,Mosquito,0.34467265
2DyD824KPFM,"['Insect', 'Cricket']",Animal,0.25057435,Cricket,0.20762184,Wild animals,0.16963534,"Outside, rural or natural",0.15591864,Insect,0.148513
GWvFDXjp9lU,"['Bee, wasp, etc.', 'Insect', 'Fly, housefly']",Speech,0.4146658,Animal,0.107211515,Insect,0.10556946,Wild animals,0.10426722,"Bee, wasp, etc.",0.10313244
YSKv2zqj4VI,"['Insect', 'Mosquito', 'Fly, housefly']",Insect,0.6731388,Wild animals,0.6460405,Animal,0.6276922,"Bee, wasp, etc.",0.60728997,"Fly, housefly",0.59991103
ccmAp6PBdDI,"['Insect', 'Mosquito', 'Fly, housefly']",Silence,0.9124735,Music,0.0021385888,Musical instrument,0.0011138807,"Inside, small room",0.0010860467,Chant,0.00084070454
492jB4DXETM,"['Bird', 'Bird vocalization, bird call, bird song', 'Insect', 'Chirp, tweet', 'Cricket']",Animal,0.46229967,Wild animals,0.43335146,"Bird vocalization, bird call, bird song",0.39049664,Bird,0.35529247,"Chirp, tweet",0.2873823
FHaWu2rcP94,"['Bee, wasp, etc.', 'Insect', 'Fly, housefly']",Speech,0.667687,Insect,0.19352013,Wild animals,0.17953359,Animal,0.16981812,"Bee, wasp, etc.",0.16795167
rcYPDpD7Bu8,"['Insect', 'Mosquito', 'Fly, housefly']",Wild animals,0.72956,Animal,0.720162,Mosquito,0.670836,Insect,0.6327502,"Fly, housefly",0.62385786
YSKv2zqj4VI,"['Insect', 'Mosquito', 'Fly, housefly']",Insect,0.6731388,Wild animals,0.6460405,Animal,0.6276922,"Bee, wasp, etc.",0.60728997,"Fly, housefly",0.59991103
mfJ5bk_gGTU,"['Insect', 'Mosquito', 'Fly, housefly']",Music,0.5335524,Speech,0.19115265,Musical instrument,0.044116765,Plucked string instrument,0.03201182,Guitar,0.0279428
86GbHzzWhpg,"['Insect', 'Mosquito', 'Fly, housefly']",Explosion,0.3535355,"Gunshot, gunfire",0.31974408,Artillery fire,0.20165941,"Burst, pop",0.15372391,Machine gun,0.14426124
99A5reksPts,"['Bee, wasp, etc.', 'Insect', 'Fly, housefly']",Speech,0.6089214,Insect,0.2265062,Animal,0.21086414,"Bee, wasp, etc.",0.2095063,Wild animals,0.20486799
bv9PhRwJ9Yc,"['Bird', 'Bird vocalization, bird call, bird song', 'Insect', 'Music', 'Environmental noise', 'Chirp, tweet', 'Outside, rural or natural']",Animal,0.30453685,Wild animals,0.24513614,Bird,0.2440773,"Bird vocalization, bird call, bird song",0.19756772,Silence,0.1494839
18aaA2efGng,"['Bee, wasp, etc.', 'Insect', 'Fly, housefly']",Animal,0.15674561,"Outside, rural or natural",0.13916406,Insect,0.104163215,Wild animals,0.09230314,"Bee, wasp, etc.",0.07985159
rQV5hHwzj4Y,"['Insect', 'Mosquito', 'Fly, housefly']",Speech,0.9319684,Music,0.029933605,"Narration, monologue",0.02081995,Speech synthesizer,0.014419645,Music for children,0.0022411344
CZpzlNUH_Hc,"['Insect', 'Cricket']",Speech,0.6922442,"Outside, rural or natural",0.04997359,Snake,0.043262165,Insect,0.030480664,Cricket,0.028019447
Yj4i4C-CZ7M,"['Bee, wasp, etc.', 'Insect', 'Cricket', 'Fly, housefly']",Insect,0.71620244,Animal,0.67322123,Wild animals,0.6613477,"Fly, housefly",0.6335726,"Bee, wasp, etc.",0.5575965
RWfQ46PM5jo,"['Insect', 'Mosquito', 'Fly, housefly']",Animal,0.40230063,Insect,0.3989979,Wild animals,0.39459273,"Fly, housefly",0.36042097,Mosquito,0.35802534
rJftCcAQZEY,"['Insect', 'Cricket', 'Arrow']",Speech,0.22054167,"Outside, rural or natural",0.19317666,Environmental noise,0.16427329,Animal,0.14189418,Insect,0.10147406
pAvk3k0LPtI,"['Hammer', 'Insect', 'Chop', 'Cricket']","Inside, small room",0.14748254,"Outside, rural or natural",0.10945988,"Walk, footsteps",0.07568796,Scissors,0.052968603,Animal,0.050881036
BckOteKD49k,"['Insect', 'Patter', 'Cricket']",Bicycle,0.32845417,"Outside, rural or natural",0.1350874,Animal,0.099575214,Vehicle,0.0655,"Ratchet, pawl",0.061982177
PljzqcsQ62U,"['Bird', 'Bird vocalization, bird call, bird song', 'Insect', 'Chirp, tweet', 'Cricket']",Speech,0.29087505,Animal,0.20883301,Environmental noise,0.15979882,Wild animals,0.14144118,Bird,0.11411854
foMCFJxrWnE,"['Bee, wasp, etc.', 'Insect', 'Fly, housefly']",Speech,0.436181,Animal,0.07831199,"Outside, rural or natural",0.07708813,Silence,0.061075293,"Walk, footsteps",0.05483843
s1P_TGw_BkI,"['Insect', 'Mosquito', 'Fly, housefly']",Insect,0.8474344,Wild animals,0.83209264,Animal,0.8238543,"Fly, housefly",0.80912036,"Bee, wasp, etc.",0.79901266
do1y1bkL14M,"['Bee, wasp, etc.', 'Insect', 'Fly, housefly']",Insect,0.4745075,Wild animals,0.37119302,Animal,0.28893846,"Bee, wasp, etc.",0.27161923,Cricket,0.26191825
jZuebOYsLmM,"['Bird', 'Bird vocalization, bird call, bird song', 'Insect', 'Chirp, tweet', 'Mosquito', 'Cricket', 'Fly, housefly']",Animal,0.66576755,Wild animals,0.66043746,Bird,0.56276757,"Bird vocalization, bird call, bird song",0.5187716,Environmental noise,0.38823402
ccmAp6PBdDI,"['Insect', 'Mosquito', 'Fly, housefly']",Silence,0.9124735,Music,0.0021385888,Musical instrument,0.0011138807,"Inside, small room",0.0010860467,Chant,0.00084070454
