video_id,labels,top1,top1_rate,top2,top2_rate,top3,top3_rate,top4,top4_rate,top5,top5_rate
QDqBJwoQcNY,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble', 'Livestock, farm animals, working animals']",Animal,0.5379938,"Livestock, farm animals, working animals",0.3284867,Fowl,0.28632945,Bird,0.1803054,Wild animals,0.17387033
lLdaRlWf2GU,"['Turkey', 'Fowl', 'Gobble']",Speech,0.5386914,Animal,0.062077135,"Outside, rural or natural",0.042470194,Stream,0.03880172,Fowl,0.026603404
1dH-lZ8TNLU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.87130666,Turkey,0.7604663,"Livestock, farm animals, working animals",0.73462015,Fowl,0.7236674,Gobble,0.6949651
HrxB8DnUHLs,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Turkey,0.74362564,Gobble,0.7051653,Fowl,0.6955809,Animal,0.69098586,"Livestock, farm animals, working animals",0.6756374
1dH-lZ8TNLU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.87130666,Turkey,0.7604663,"Livestock, farm animals, working animals",0.73462015,Fowl,0.7236674,Gobble,0.6949651
NxP9CfxfJxg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.40417162,Bird,0.28218466,Wild animals,0.2702934,"Bird vocalization, bird call, bird song",0.23718075,Environmental noise,0.17038216
gQby3qzwwQw,"['Turkey', 'Fowl', 'Gobble']",Animal,0.38013557,Wild animals,0.17347601,"Livestock, farm animals, working animals",0.13378648,"Inside, small room",0.12818177,Fowl,0.1248044
DPcGzqHoo7Y,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Music,0.6270505,Animal,0.0644782,Turkey,0.053055465,Gobble,0.04634116,Fowl,0.04438916
VfD2zft-E-M,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.3512345,Fowl,0.34034184,Turkey,0.32064417,"Livestock, farm animals, working animals",0.31239927,Gobble,0.30064294
7uifiqanNoM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.378007,Speech,0.20467095,Bird,0.18831676,Wild animals,0.18765827,"Livestock, farm animals, working animals",0.1359838
BUmFKgmN1FI,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.6371125,Roar,0.61853814,Animal,0.59430325,Wild animals,0.41503137,Speech,0.100213386
FMLhPfYb-oY,"['Roar', 'Music', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Music,0.2945283,Speech,0.13800634,Vehicle,0.0933976,"Boat, Water vehicle",0.025433159,"Motorboat, speedboat",0.021195287
AKxm4V3OylU,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.74488133,"Roaring cats (lions, tigers)",0.65986985,Roar,0.60428905,Wild animals,0.6023935,"Domestic animals, pets",0.0935418
_22gJ5kB31k,"['Burping, eructation', 'Roar', 'Growling']",Animal,0.2864975,"Roaring cats (lions, tigers)",0.23110859,Roar,0.22476983,Wild animals,0.16404557,Speech,0.16005003
rsCQ1PIGcm0,"['Roar', 'Music']",Explosion,0.31184402,Machine gun,0.29667825,"Gunshot, gunfire",0.2623319,Animal,0.13186312,"Domestic animals, pets",0.11101873
lBURqnDnawM,"['Roar', 'Speech']",Speech,0.49916863,Animal,0.059761822,"Outside, rural or natural",0.04276533,"Inside, small room",0.04150955,"Rodents, rats, mice",0.033616524
4YLBdJ4Nkmc,['Roar'],"Roaring cats (lions, tigers)",0.5681728,Animal,0.54722345,Roar,0.53042114,Wild animals,0.4339829,Silence,0.11442474
EWa3Sn05r9s,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.9962304,Animal,0.99085027,Roar,0.99083024,Wild animals,0.9881457,Sound effect,0.0056870207
XIDLRAY7KfQ,"['Roar', 'Roaring cats (lions, tigers)']",Speech,0.27500695,"Roaring cats (lions, tigers)",0.14596267,Music,0.1293306,Roar,0.12918313,Animal,0.10903503
1VRZ08sblVw,"['Roar', 'Pig', 'Animal', 'Inside, large room or hall']",Animal,0.22406304,Dog,0.16572513,"Domestic animals, pets",0.16274261,Pig,0.15535125,Oink,0.12669837
9aR-uBVtrVA,"['Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.44381648,Wild animals,0.31472203,Bird,0.18391967,"Roaring cats (lions, tigers)",0.12717424,"Domestic animals, pets",0.1132382
BB3CCG8SD54,"['Roar', 'Speech', 'Growling', 'Animal']",Speech,0.31677997,"Roaring cats (lions, tigers)",0.2937037,Animal,0.26906866,Roar,0.26856437,Wild animals,0.19915015
BUmFKgmN1FI,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.6371125,Roar,0.61853814,Animal,0.59430325,Wild animals,0.41503137,Speech,0.100213386
U81BlyV26gw,"['Wild animals', 'Roar', 'Grunt', 'Animal']",Animal,0.53228784,"Livestock, farm animals, working animals",0.27574688,"Cattle, bovinae",0.26075748,Moo,0.26012376,"Roaring cats (lions, tigers)",0.1921652
xneiSfKk0Lo,"['Roar', 'Roaring cats (lions, tigers)']","Roaring cats (lions, tigers)",0.8191432,Roar,0.7970521,Animal,0.71886003,Wild animals,0.6807653,Grunt,0.075119674
rsrWBquU8bc,['Roar'],"Roaring cats (lions, tigers)",0.90245676,Roar,0.8770445,Wild animals,0.86007416,Animal,0.83754313,Vehicle,0.044320095
amniAzV2-jM,"['Burping, eructation', 'Roar', 'Speech']","Burping, eructation",0.5900416,Speech,0.16785048,Breathing,0.07878639,Snoring,0.0766817,"Inside, small room",0.03692723
aUfDxRelPHg,"['Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.2897233,"Roaring cats (lions, tigers)",0.21378243,Roar,0.20355405,Wild animals,0.18987684,Vehicle,0.04672866
4YLBdJ4Nkmc,['Roar'],"Roaring cats (lions, tigers)",0.5681728,Animal,0.54722345,Roar,0.53042114,Wild animals,0.4339829,Silence,0.11442474
Rp37k5_Eci0,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal', 'Outside, rural or natural']",Animal,0.6862981,Wild animals,0.5666088,"Roaring cats (lions, tigers)",0.5399157,Roar,0.5049408,Speech,0.13044964
7OpYEh7weVM,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Growling', 'Animal']",Animal,0.37517273,"Roaring cats (lions, tigers)",0.31391355,Roar,0.28343362,Wild animals,0.2501166,"Domestic animals, pets",0.05667721
cRT5SWbyA54,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Speech,0.72720146,"Cattle, bovinae",0.02232713,Animal,0.021326616,"Hubbub, speech noise, speech babble",0.02056075,Moo,0.018213464
ZoAfkpmztww,"['Roar', 'Music', 'Inside, large room or hall']",Roar,0.2262998,"Roaring cats (lions, tigers)",0.222837,Vehicle,0.10379239,Animal,0.09718611,Sound effect,0.07675413
NdqUfmbcPBc,"['Roar', 'Music', 'Speech']",Music,0.49579158,Musical instrument,0.16242774,Guitar,0.15479779,Plucked string instrument,0.15451993,Effects unit,0.11030173
CtP83CWOMwc,"['Roar', 'Speech']",Speech,0.5848599,"Roaring cats (lions, tigers)",0.14494127,Roar,0.138203,Animal,0.123557135,Wild animals,0.11362163
F9bJVVYgFl4,"['Roar', 'Roaring cats (lions, tigers)']","Roaring cats (lions, tigers)",0.60542,Roar,0.59671515,Animal,0.5050274,Wild animals,0.498309,Silence,0.14025941
Rp37k5_Eci0,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal', 'Outside, rural or natural']",Animal,0.6862981,Wild animals,0.5666088,"Roaring cats (lions, tigers)",0.5399157,Roar,0.5049408,Speech,0.13044964
EWa3Sn05r9s,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.9962304,Animal,0.99085027,Roar,0.99083024,Wild animals,0.9881457,Sound effect,0.0056870207
XIDLRAY7KfQ,"['Roar', 'Roaring cats (lions, tigers)']",Speech,0.27500695,"Roaring cats (lions, tigers)",0.14596267,Music,0.1293306,Roar,0.12918313,Animal,0.10903503
Ofjsr-iU7Vo,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.4927551,Animal,0.44557104,Roar,0.43346792,Wild animals,0.37456638,Silence,0.120201156
gXkGSc6d0xQ,['Roar'],"Roaring cats (lions, tigers)",0.95660913,Roar,0.93220264,Animal,0.87056625,Wild animals,0.81932783,Grunt,0.053509127
rsCQ1PIGcm0,"['Roar', 'Music']",Explosion,0.31184402,Machine gun,0.29667825,"Gunshot, gunfire",0.2623319,Animal,0.13186312,"Domestic animals, pets",0.11101873
1Jtg95iZyoQ,"['Roar', 'Grunt']",Groan,0.2289046,Grunt,0.22445865,Animal,0.12346079,Speech,0.12320032,Roar,0.11604253
6ieXDFjLKNo,"['Canidae, dogs, wolves', 'Roar', 'Music', 'Pig', 'Roaring cats (lions, tigers)']",Animal,0.4875857,Pig,0.23107111,"Livestock, farm animals, working animals",0.21652262,Dog,0.18239626,"Domestic animals, pets",0.18148339
g5FVJveyyVM,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.94523066,Roar,0.9260225,Animal,0.8591692,Wild animals,0.84441054,Sound effect,0.027380493
Ofjsr-iU7Vo,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.4927551,Animal,0.44557104,Roar,0.43346792,Wild animals,0.37456638,Silence,0.120201156
g5FVJveyyVM,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.94523066,Roar,0.9260225,Animal,0.8591692,Wild animals,0.84441054,Sound effect,0.027380493
F-p8xsDSjnw,"['Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.8268401,Roar,0.81471837,Wild animals,0.77637136,Animal,0.77277505,Silence,0.101048216
XVEflECtfBM,['Roar'],"Roaring cats (lions, tigers)",0.42762002,Animal,0.40864417,Roar,0.39421362,Wild animals,0.35570282,Silence,0.32075667
XIDLRAY7KfQ,"['Roar', 'Roaring cats (lions, tigers)']",Speech,0.27500695,"Roaring cats (lions, tigers)",0.14596267,Music,0.1293306,Roar,0.12918313,Animal,0.10903503
rsrWBquU8bc,['Roar'],"Roaring cats (lions, tigers)",0.90245676,Roar,0.8770445,Wild animals,0.86007416,Animal,0.83754313,Vehicle,0.044320095
FMLhPfYb-oY,"['Roar', 'Music', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Music,0.2945283,Speech,0.13800634,Vehicle,0.0933976,"Boat, Water vehicle",0.025433159,"Motorboat, speedboat",0.021195287
CtP83CWOMwc,"['Roar', 'Speech']",Speech,0.5848599,"Roaring cats (lions, tigers)",0.14494127,Roar,0.138203,Animal,0.123557135,Wild animals,0.11362163
iZmW9EYzHhI,"['Chewing, mastication', 'Roar', 'Oink']",Biting,0.27097493,Crunch,0.23158021,"Chewing, mastication",0.21448712,Animal,0.19015759,Telephone,0.16965462
7OpYEh7weVM,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Growling', 'Animal']",Animal,0.37517273,"Roaring cats (lions, tigers)",0.31391355,Roar,0.28343362,Wild animals,0.2501166,"Domestic animals, pets",0.05667721
Rp37k5_Eci0,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal', 'Outside, rural or natural']",Animal,0.6862981,Wild animals,0.5666088,"Roaring cats (lions, tigers)",0.5399157,Roar,0.5049408,Speech,0.13044964
amniAzV2-jM,"['Burping, eructation', 'Roar', 'Speech']","Burping, eructation",0.5900416,Speech,0.16785048,Breathing,0.07878639,Snoring,0.0766817,"Inside, small room",0.03692723
Rp37k5_Eci0,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal', 'Outside, rural or natural']",Animal,0.6862981,Wild animals,0.5666088,"Roaring cats (lions, tigers)",0.5399157,Roar,0.5049408,Speech,0.13044964
gXkGSc6d0xQ,['Roar'],"Roaring cats (lions, tigers)",0.95660913,Roar,0.93220264,Animal,0.87056625,Wild animals,0.81932783,Grunt,0.053509127
lBURqnDnawM,"['Roar', 'Speech']",Speech,0.49916863,Animal,0.059761822,"Outside, rural or natural",0.04276533,"Inside, small room",0.04150955,"Rodents, rats, mice",0.033616524
1Jtg95iZyoQ,"['Roar', 'Grunt']",Groan,0.2289046,Grunt,0.22445865,Animal,0.12346079,Speech,0.12320032,Roar,0.11604253
DCrct29xGEY,"['Wild animals', 'Canidae, dogs, wolves', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.64455146,"Roaring cats (lions, tigers)",0.6107833,Wild animals,0.5509799,Roar,0.5004009,Vehicle,0.10623165
XVEflECtfBM,['Roar'],"Roaring cats (lions, tigers)",0.42762002,Animal,0.40864417,Roar,0.39421362,Wild animals,0.35570282,Silence,0.32075667
rsrWBquU8bc,['Roar'],"Roaring cats (lions, tigers)",0.90245676,Roar,0.8770445,Wild animals,0.86007416,Animal,0.83754313,Vehicle,0.044320095
ZoAfkpmztww,"['Roar', 'Music', 'Inside, large room or hall']",Roar,0.2262998,"Roaring cats (lions, tigers)",0.222837,Vehicle,0.10379239,Animal,0.09718611,Sound effect,0.07675413
NSYSX_7fwag,"['Wild animals', 'Roar', 'Environmental noise', 'Roaring cats (lions, tigers)', 'Growling', 'Animal']",Animal,0.688735,"Roaring cats (lions, tigers)",0.59207433,Wild animals,0.584003,Roar,0.55956733,"Outside, rural or natural",0.11052469
AKxm4V3OylU,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.74488133,"Roaring cats (lions, tigers)",0.65986985,Roar,0.60428905,Wild animals,0.6023935,"Domestic animals, pets",0.0935418
KQAR_64a35I,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.5463672,Animal,0.5325878,Roar,0.4823282,Wild animals,0.4707872,Speech,0.15472177
Rp37k5_Eci0,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal', 'Outside, rural or natural']",Animal,0.6862981,Wild animals,0.5666088,"Roaring cats (lions, tigers)",0.5399157,Roar,0.5049408,Speech,0.13044964
F9bJVVYgFl4,"['Roar', 'Roaring cats (lions, tigers)']","Roaring cats (lions, tigers)",0.60542,Roar,0.59671515,Animal,0.5050274,Wild animals,0.498309,Silence,0.14025941
JbPNmYKs7P0,"['Roar', None, 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.65382236,Roar,0.6396173,Animal,0.609349,Wild animals,0.588945,Silence,0.17018408
aUfDxRelPHg,"['Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.2897233,"Roaring cats (lions, tigers)",0.21378243,Roar,0.20355405,Wild animals,0.18987684,Vehicle,0.04672866
AKxm4V3OylU,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.74488133,"Roaring cats (lions, tigers)",0.65986985,Roar,0.60428905,Wild animals,0.6023935,"Domestic animals, pets",0.0935418
1VRZ08sblVw,"['Roar', 'Pig', 'Animal', 'Inside, large room or hall']",Animal,0.22406304,Dog,0.16572513,"Domestic animals, pets",0.16274261,Pig,0.15535125,Oink,0.12669837
ZoAfkpmztww,"['Roar', 'Music', 'Inside, large room or hall']",Roar,0.2262998,"Roaring cats (lions, tigers)",0.222837,Vehicle,0.10379239,Animal,0.09718611,Sound effect,0.07675413
EWa3Sn05r9s,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.9962304,Animal,0.99085027,Roar,0.99083024,Wild animals,0.9881457,Sound effect,0.0056870207
cRT5SWbyA54,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Speech,0.72720146,"Cattle, bovinae",0.02232713,Animal,0.021326616,"Hubbub, speech noise, speech babble",0.02056075,Moo,0.018213464
xneiSfKk0Lo,"['Roar', 'Roaring cats (lions, tigers)']","Roaring cats (lions, tigers)",0.8191432,Roar,0.7970521,Animal,0.71886003,Wild animals,0.6807653,Grunt,0.075119674
TXPlKJEqh4Y,"['Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.50692594,"Roaring cats (lions, tigers)",0.4216741,Roar,0.33024397,Wild animals,0.2790141,"Livestock, farm animals, working animals",0.104365565
NdqUfmbcPBc,"['Roar', 'Music', 'Speech']",Music,0.49579158,Musical instrument,0.16242774,Guitar,0.15479779,Plucked string instrument,0.15451993,Effects unit,0.11030173
BUmFKgmN1FI,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.6371125,Roar,0.61853814,Animal,0.59430325,Wild animals,0.41503137,Speech,0.100213386
ZoAfkpmztww,"['Roar', 'Music', 'Inside, large room or hall']",Roar,0.2262998,"Roaring cats (lions, tigers)",0.222837,Vehicle,0.10379239,Animal,0.09718611,Sound effect,0.07675413
NSYSX_7fwag,"['Wild animals', 'Roar', 'Environmental noise', 'Roaring cats (lions, tigers)', 'Growling', 'Animal']",Animal,0.688735,"Roaring cats (lions, tigers)",0.59207433,Wild animals,0.584003,Roar,0.55956733,"Outside, rural or natural",0.11052469
fWlebvHCMlU,"['Wild animals', 'Roar', 'Animal']","Roaring cats (lions, tigers)",0.5807471,Roar,0.55894864,Animal,0.55764115,Wild animals,0.49370423,Grunt,0.12160959
ifGuIUPl1hE,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.60638225,Roar,0.6018928,Wild animals,0.51302385,Animal,0.48540893,Sound effect,0.08262499
avcRRcIRnbY,"['Roar', 'Neigh, whinny', 'Groan']",Silence,0.3669123,"Roaring cats (lions, tigers)",0.26981202,Animal,0.26952845,Roar,0.2687219,Grunt,0.105896816
FMLhPfYb-oY,"['Roar', 'Music', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Music,0.2945283,Speech,0.13800634,Vehicle,0.0933976,"Boat, Water vehicle",0.025433159,"Motorboat, speedboat",0.021195287
CJ3z2wAyVRM,['Roar'],Music,0.693911,Speech,0.1973087,Hip hop music,0.04548479,Dog,0.014996251,"Domestic animals, pets",0.012284098
sT0c3VFcq7g,"['Cat', 'Roar', 'Speech', 'Animal']",Animal,0.49933586,Cat,0.4838388,"Domestic animals, pets",0.47078672,Meow,0.37538713,Speech,0.27532068
ZoAfkpmztww,"['Roar', 'Music', 'Inside, large room or hall']",Roar,0.2262998,"Roaring cats (lions, tigers)",0.222837,Vehicle,0.10379239,Animal,0.09718611,Sound effect,0.07675413
ZoAfkpmztww,"['Roar', 'Music', 'Inside, large room or hall']",Roar,0.2262998,"Roaring cats (lions, tigers)",0.222837,Vehicle,0.10379239,Animal,0.09718611,Sound effect,0.07675413
BB3CCG8SD54,"['Roar', 'Speech', 'Growling', 'Animal']",Speech,0.31677997,"Roaring cats (lions, tigers)",0.2937037,Animal,0.26906866,Roar,0.26856437,Wild animals,0.19915015
Ofjsr-iU7Vo,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.4927551,Animal,0.44557104,Roar,0.43346792,Wild animals,0.37456638,Silence,0.120201156
FMLhPfYb-oY,"['Roar', 'Music', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Music,0.2945283,Speech,0.13800634,Vehicle,0.0933976,"Boat, Water vehicle",0.025433159,"Motorboat, speedboat",0.021195287
JTrAFA3xHR0,['Snake'],Speech,0.8586623,"Outside, urban or manmade",0.018160844,Bicycle,0.015298973,Clip-clop,0.014968231,Conversation,0.012598713
AH2DR9Z7txY,['Snake'],Animal,0.46666726,Wild animals,0.41097718,Bird,0.36226225,"Bird vocalization, bird call, bird song",0.23045823,"Chirp, tweet",0.16367486
hc9qqD0hjvw,"['Snake', 'Hiss']",Snake,0.17966367,"Outside, rural or natural",0.117608525,Rattle,0.11135463,Bicycle,0.109254286,Vehicle,0.10350027
nRWVeOokxh8,['Snake'],Speech,0.397315,Vehicle,0.17892095,Motor vehicle (road),0.075114235,Car,0.07219772,Music,0.02912123
hedzs-3Ki1Q,"['Snake', 'Hiss']",Speech,0.18974009,Ding,0.07019114,Rail transport,0.066930264,Vehicle,0.06446665,Silence,0.063811794
yykVlrRohkA,"['Snake', 'Hiss']",Speech,0.7582364,Snake,0.023395842,Buzz,0.018377481,Wild animals,0.01811192,Insect,0.017141148
tb-P23Jv2Yw,['Snake'],Speech,0.5351982,"Child speech, kid speaking",0.13686942,"Inside, small room",0.05084894,Water,0.034591574,Tools,0.034417436
OG1V3atGe28,"['Snake', 'Hiss']",Speech,0.6075363,Arrow,0.041932754,"Whoosh, swoosh, swish",0.03835993,Vehicle,0.03600631,"Boat, Water vehicle",0.020367378
hc9qqD0hjvw,"['Snake', 'Hiss']",Snake,0.17966367,"Outside, rural or natural",0.117608525,Rattle,0.11135463,Bicycle,0.109254286,Vehicle,0.10350027
yykVlrRohkA,"['Snake', 'Hiss']",Speech,0.7582364,Snake,0.023395842,Buzz,0.018377481,Wild animals,0.01811192,Insect,0.017141148
Crv2VsMzfaE,"['Environmental noise', 'Snake', 'Animal']",Environmental noise,0.3700231,Animal,0.30843067,Wild animals,0.23588927,"Outside, rural or natural",0.21597722,Bird,0.16915402
hc9qqD0hjvw,"['Snake', 'Hiss']",Snake,0.17966367,"Outside, rural or natural",0.117608525,Rattle,0.11135463,Bicycle,0.109254286,Vehicle,0.10350027
hc9qqD0hjvw,"['Snake', 'Hiss']",Snake,0.17966367,"Outside, rural or natural",0.117608525,Rattle,0.11135463,Bicycle,0.109254286,Vehicle,0.10350027
hc9qqD0hjvw,"['Snake', 'Hiss']",Snake,0.17966367,"Outside, rural or natural",0.117608525,Rattle,0.11135463,Bicycle,0.109254286,Vehicle,0.10350027
Vc9GW3zeIro,"['Snake', 'Hiss']",Bicycle,0.17285809,Speech,0.1439651,Snake,0.13934202,Liquid,0.09781731,Water,0.09595237
miFnurgzumk,"['Snake', 'Hiss']",Speech,0.77364546,Snake,0.014033797,Hiss,0.011529535,"Inside, small room",0.008536342,Wild animals,0.006666531
sKMA3i7ULdo,"['Snake', 'Hiss']","Outside, rural or natural",0.26596487,Animal,0.17488252,"Livestock, farm animals, working animals",0.09872715,Fowl,0.060714476,Wild animals,0.05398794
nRWVeOokxh8,['Snake'],Speech,0.397315,Vehicle,0.17892095,Motor vehicle (road),0.075114235,Car,0.07219772,Music,0.02912123
y0DAzXR4O-0,"['Snake', 'Hiss']",Speech,0.62721086,Vehicle,0.1907955,Truck,0.068688445,Motor vehicle (road),0.051677704,Air brake,0.044103973
gi_wYQIpkoM,"['Snake', 'Hiss']",Silence,0.25016552,Speech,0.1682978,Animal,0.105012655,Snake,0.102823876,Wild animals,0.07887921
k2bD1uvb7g4,"['Snake', 'Hiss']",Music,0.8799583,Folk music,0.062274814,Percussion,0.027023554,Traditional music,0.026262984,Musical instrument,0.022906132
yykVlrRohkA,"['Snake', 'Hiss']",Speech,0.7582364,Snake,0.023395842,Buzz,0.018377481,Wild animals,0.01811192,Insect,0.017141148
Crv2VsMzfaE,"['Environmental noise', 'Snake', 'Animal']",Environmental noise,0.3700231,Animal,0.30843067,Wild animals,0.23588927,"Outside, rural or natural",0.21597722,Bird,0.16915402
nRWVeOokxh8,['Snake'],Speech,0.397315,Vehicle,0.17892095,Motor vehicle (road),0.075114235,Car,0.07219772,Music,0.02912123
Iiy96BfCOX4,['Snake'],"Inside, small room",0.25287527,Speech,0.14435177,Animal,0.10974859,"Domestic animals, pets",0.07892861,Dog,0.06998299
CWa34bAKeYM,"['Snake', 'Hiss']","Whoosh, swoosh, swish",0.107923105,Arrow,0.10561154,Explosion,0.095026016,Music,0.09044085,Sound effect,0.08899554
QN-ZHevDa4s,['Snake'],Speech,0.8524315,"Inside, large room or hall",0.013811527,"Narration, monologue",0.011560177,Music,0.008161426,"Inside, public space",0.0068894164
hedzs-3Ki1Q,"['Snake', 'Hiss']",Speech,0.18974009,Ding,0.07019114,Rail transport,0.066930264,Vehicle,0.06446665,Silence,0.063811794
OG1V3atGe28,"['Snake', 'Hiss']",Speech,0.6075363,Arrow,0.041932754,"Whoosh, swoosh, swish",0.03835993,Vehicle,0.03600631,"Boat, Water vehicle",0.020367378
sKMA3i7ULdo,"['Snake', 'Hiss']","Outside, rural or natural",0.26596487,Animal,0.17488252,"Livestock, farm animals, working animals",0.09872715,Fowl,0.060714476,Wild animals,0.05398794
ZPkMVEj6oKY,"['Snake', 'Hiss']",Animal,0.86614716,"Domestic animals, pets",0.8460983,Dog,0.8391951,Bark,0.47461772,Bow-wow,0.45762283
hedzs-3Ki1Q,"['Snake', 'Hiss']",Speech,0.18974009,Ding,0.07019114,Rail transport,0.066930264,Vehicle,0.06446665,Silence,0.063811794
QN-ZHevDa4s,['Snake'],Speech,0.8524315,"Inside, large room or hall",0.013811527,"Narration, monologue",0.011560177,Music,0.008161426,"Inside, public space",0.0068894164
Iiy96BfCOX4,['Snake'],"Inside, small room",0.25287527,Speech,0.14435177,Animal,0.10974859,"Domestic animals, pets",0.07892861,Dog,0.06998299
qRFOxwdG0Zs,"['Snake', 'Hiss']",Speech,0.7216939,Hiss,0.018988948,Music,0.018620124,Snake,0.017167512,Animal,0.007489182
bWw3sAY-ySE,"['Snake', 'Hiss']",Silence,0.6510913,Breathing,0.06595917,Snoring,0.06176255,"Inside, small room",0.03551828,Plop,0.030764425
rYWekHDP7B0,"['Snake', 'Hiss']",Speech,0.9602431,Snake,0.015324715,"Outside, rural or natural",0.013092086,"Outside, urban or manmade",0.007421638,"Narration, monologue",0.006910908
sKMA3i7ULdo,"['Snake', 'Hiss']","Outside, rural or natural",0.26596487,Animal,0.17488252,"Livestock, farm animals, working animals",0.09872715,Fowl,0.060714476,Wild animals,0.05398794
nRWVeOokxh8,['Snake'],Speech,0.397315,Vehicle,0.17892095,Motor vehicle (road),0.075114235,Car,0.07219772,Music,0.02912123
Dj0mOeXlGsg,['Snake'],Speech,0.67149925,Music,0.06332153,Rub,0.047262203,Sanding,0.04172743,Filing (rasp),0.032754518
k2bD1uvb7g4,"['Snake', 'Hiss']",Music,0.8799583,Folk music,0.062274814,Percussion,0.027023554,Traditional music,0.026262984,Musical instrument,0.022906132
Vc9GW3zeIro,"['Snake', 'Hiss']",Bicycle,0.17285809,Speech,0.1439651,Snake,0.13934202,Liquid,0.09781731,Water,0.09595237
QN-ZHevDa4s,['Snake'],Speech,0.8524315,"Inside, large room or hall",0.013811527,"Narration, monologue",0.011560177,Music,0.008161426,"Inside, public space",0.0068894164
tb-P23Jv2Yw,['Snake'],Speech,0.5351982,"Child speech, kid speaking",0.13686942,"Inside, small room",0.05084894,Water,0.034591574,Tools,0.034417436
ZPkMVEj6oKY,"['Snake', 'Hiss']",Animal,0.86614716,"Domestic animals, pets",0.8460983,Dog,0.8391951,Bark,0.47461772,Bow-wow,0.45762283
sY3jGooS1y8,"['Snake', 'Hiss']",Music,0.33366352,Singing bowl,0.12304151,Whale vocalization,0.07483078,Sonar,0.039209187,Animal,0.032755803
Vc9GW3zeIro,"['Snake', 'Hiss']",Bicycle,0.17285809,Speech,0.1439651,Snake,0.13934202,Liquid,0.09781731,Water,0.09595237
